ticker,entry_date,entry_price,category,pattern_used,market_regime_verdict,sector_health_verdict,exit_date,exit_price,exit_reason,return_pct,days_held,target_pct,stop_pct,confidence_score,caps_applied
PRESTIGE.NS,2024-12-20,1780.0,ALERT_WATCHLIST,is_vcp_breakout,UNFAVORABLE,WEAK,2025-01-01,1648.6276080055047,STOP_HIT,-7.380471460364903,7,9.225589325456125,7.380471460364903,79.4,
WABAG.NS,2024-12-20,1621.4,ALERT_WATCHLIST,,UNFAVORABLE,NEUTRAL,2025-01-13,1439.5801024559214,STOP_HIT,-11.213759562358373,15,14.017199452947974,11.213759562358373,59.0,
LLOYDSENT.NS,2024-12-23,45.32,ALERT_WATCHLIST,,UNFAVORABLE,NEUTRAL,2024-12-31,50.882754367685955,TARGET_HIT,12.274391808662742,5,12.274391808662742,9.819513446930184,100.0,
AVALON.NS,2024-12-30,971.45,ALERT_WATCHLIST,,CAUTION,STRONG,2025-01-13,851.5997146132091,STOP_HIT,-12.337257232671874,10,15.421571540839837,12.337257232671874,44.4,
AZAD.NS,2024-12-30,1659.15,ALERT_WATCHLIST,,CAUTION,WEAK,2025-01-01,1839.2132747198364,TARGET_HIT,10.852742351194061,2,10.852742351194061,8.682193880955253,100.0,
COFORGE.NS,2024-12-30,9797.1,ALERT_WATCHLIST,is_cup_handle_breakout,CAUTION,STRONG,2025-01-09,9321.92009882072,STOP_HIT,-4.85020976798523,8,6.062762209981523,4.85020976798523,58.8,
CRISIL.NS,2024-12-30,5992.45,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2024-12-31,6527.810368147123,TARGET_HIT,8.933914645047071,1,8.933914645047071,7.147131716037662,41.6,
DIXON.NS,2024-12-30,18103.6,ALERT_WATCHLIST,,CAUTION,STRONG,2025-01-08,17062.697241598562,STOP_HIT,-5.749700382252351,7,7.187125477815444,5.749700382252351,44.4,
GLAND.NS,2024-12-30,1784.5,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-01-03,1916.1673535292653,TARGET_HIT,7.378389102228369,4,7.378389102228369,5.9027112817827,42.8,
HCLTECH.NS,2024-12-30,1928.95,ALERT_WATCHLIST,,CAUTION,STRONG,2025-01-14,1847.392451904325,STOP_HIT,-4.228079944823607,11,5.285099931029509,4.228079944823607,40.2,
LUPIN.NS,2024-12-30,2140.425,ALERT_WATCHLIST,is_ascending_triangle_breakout,CAUTION,NEUTRAL,2024-12-31,2278.141641602272,TARGET_HIT,6.434079288098013,1,6.434079288098013,5.147263430478415,62.2,
MCDOWELL-N.NS,2024-12-30,1574.35,ALERT_WATCHLIST,is_ascending_triangle_breakout,CAUTION,STRONG,2025-01-02,1673.5138350139623,TARGET_HIT,6.298715978909544,3,6.298715978909544,5.038972783127635,60.8,
NAUKRI.NS,2024-12-30,8712.75,ALERT_WATCHLIST,,CAUTION,STRONG,2025-01-08,8272.361180993401,STOP_HIT,-5.054532943176369,7,6.31816617897046,5.054532943176369,57.2,
OBEROIRLTY.NS,2024-12-30,2265.45,ALERT_WATCHLIST,,CAUTION,WEAK,2025-01-13,2122.9565434266083,STOP_HIT,-6.289852195960695,10,7.862315244950883,6.289852195960695,52.0,
OFSS.NS,2024-12-30,12495.95,EXECUTE,is_ascending_triangle_breakout,CAUTION,STRONG,2025-01-08,11648.028270712239,STOP_HIT,-6.785572359746654,7,8.481965449683324,6.785572359746654,89.0,
LLOYDSENT.NS,2024-12-31,49.47,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-01-03,55.387741040640094,TARGET_HIT,11.962282273377998,3,11.962282273377998,9.569825818702405,100.0,
AIIL.NS,2025-01-06,1874.95,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-01-14,1708.1940239295218,STOP_HIT,-8.893889227471572,6,11.117361534339475,8.893889227471572,100.0,
APARINDS.NS,2025-01-06,10127.45,ALERT_WATCHLIST,is_vcp_breakout,CAUTION,NEUTRAL,2025-01-07,10991.005351869282,TARGET_HIT,8.526878452811728,1,8.526878452811728,6.821502762249382,57.4,
APOLLOHOSP.NS,2025-01-06,7376.95,ALERT_WATCHLIST,is_ascending_triangle_breakout,CAUTION,NEUTRAL,2025-01-09,7099.75388332377,STOP_HIT,-3.7575978782048054,3,4.696997347755998,3.7575978782048054,54.0,
AVALON.NS,2025-01-06,920.3,ALERT_WATCHLIST,,CAUTION,STRONG,2025-01-15,807.2066008357422,STOP_HIT,-12.288753576470477,7,15.360941970588096,12.288753576470477,44.0,
AZAD.NS,2025-01-06,1766.8,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-01-13,1593.6646886928777,STOP_HIT,-9.799372385506128,5,12.249215481882667,9.799372385506128,68.0,
BAJFINANCE.NS,2025-01-06,7060.2,ALERT_WATCHLIST,is_ascending_triangle_breakout,CAUTION,NEUTRAL,2025-01-23,7496.377977176006,TARGET_HIT,6.1779833032492935,13,6.1779833032492935,4.942386642599432,40.8,
BHARTIHEXA.NS,2025-01-06,1485.85,EXECUTE,,CAUTION,STRONG,2025-01-15,1371.967976874541,STOP_HIT,-7.664436055150857,7,9.580545068938564,7.664436055150857,100.0,
BLUESTARCO.NS,2025-01-06,2224.4,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-01-09,2019.446839035927,STOP_HIT,-9.213862657978469,3,11.51732832247308,9.213862657978469,53.4,
COFORGE.NS,2025-01-06,9631.75,ALERT_WATCHLIST,,CAUTION,STRONG,2025-01-13,9175.187588600436,STOP_HIT,-4.740181289999882,5,5.925226612499839,4.740181289999882,43.8,
DIXON.NS,2025-01-06,18037.25,ALERT_WATCHLIST,,CAUTION,STRONG,2025-01-08,17016.089584185265,STOP_HIT,-5.661397473643348,2,7.076746842054189,5.661397473643348,44.4,
FORTIS.NS,2025-01-06,719.0,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-01-13,669.0865551154653,STOP_HIT,-6.942064657098007,5,8.677580821372514,6.942064657098007,52.8,
GLAND.NS,2025-01-06,1854.5,ALERT_WATCHLIST,is_ascending_triangle_breakout,CAUTION,NEUTRAL,2025-01-13,1743.0631393259632,STOP_HIT,-6.008997609815949,5,7.511247012269942,6.008997609815949,66.6,
GVT&D.NS,2025-01-06,2008.9,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-01-21,1823.773932100833,STOP_HIT,-9.215295330736575,11,11.519119163420726,9.215295330736575,44.6,
LUPIN.NS,2025-01-06,2360.3,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-01-08,2252.5247036049977,STOP_HIT,-4.5661694019829016,2,5.707711752478647,4.5661694019829016,41.8,
MUTHOOTFIN.NS,2025-01-06,2185.8,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-02-01,2182.45,TIME_EXIT,-0.1532619635831441,20,6.739496897956737,5.391597518365386,40.6,
NAUKRI.NS,2025-01-06,8815.75,ALERT_WATCHLIST,,CAUTION,STRONG,2025-01-08,8347.66139968574,STOP_HIT,-5.309685509619266,2,6.637106887024098,5.309685509619266,41.8,
PERSISTENT.NS,2025-01-06,6311.15,ALERT_WATCHLIST,,CAUTION,STRONG,2025-01-14,5930.986713745264,STOP_HIT,-6.02367692504117,6,7.529596156301456,6.02367692504117,40.4,
SYRMA.NS,2025-01-06,595.25,ALERT_WATCHLIST,,CAUTION,STRONG,2025-01-13,538.3962087103442,STOP_HIT,-9.551245911743933,5,11.9390573896799,9.551245911743933,55.0,
LLOYDSENT.NS,2025-01-07,51.34,ALERT_WATCHLIST,is_ascending_triangle_breakout,UNFAVORABLE,NEUTRAL,2025-01-08,59.02421658238083,TARGET_HIT,14.96730927616055,1,14.96730927616055,11.97384742092844,100.0,
APARINDS.NS,2025-01-13,10127.45,ALERT_WATCHLIST,is_vcp_breakout,UNFAVORABLE,NEUTRAL,2025-01-27,9233.021201714166,STOP_HIT,-8.83172761441266,10,11.03965951801583,8.83172761441266,87.6,
APOLLOHOSP.NS,2025-01-13,6839.6,ALERT_WATCHLIST,,UNFAVORABLE,NEUTRAL,2025-02-07,6790.55,TIME_EXIT,-0.7171472015907389,20,5.991181101758974,4.792944881407171,53.2,
AVALON.NS,2025-01-13,846.3,ALERT_WATCHLIST,,UNFAVORABLE,STRONG,2025-01-22,738.7972222215915,STOP_HIT,-12.702679638238035,7,15.87834954779754,12.702679638238035,44.4,
AZAD.NS,2025-01-13,1581.2,ALERT_WATCHLIST,,UNFAVORABLE,NEUTRAL,2025-01-28,1408.4955428892065,STOP_HIT,-10.922366374322891,11,13.652957967903614,10.922366374322891,43.4,
COFORGE.NS,2025-01-13,8705.55,ALERT_WATCHLIST,,UNFAVORABLE,STRONG,2025-01-22,8153.25334511703,STOP_HIT,-6.344190256594576,7,7.930237820743217,6.344190256594576,44.0,
GVT&D.NS,2025-01-13,1913.5,ALERT_WATCHLIST,,UNFAVORABLE,NEUTRAL,2025-01-23,1732.7955914416511,STOP_HIT,-9.44365866518677,8,11.80457333148347,9.44365866518677,44.6,
HCLTECH.NS,2025-01-13,1949.975,ALERT_WATCHLIST,is_ascending_triangle_breakout,UNFAVORABLE,STRONG,2025-01-14,1859.1789663489676,STOP_HIT,-4.656266549624088,1,5.820333187030122,4.656266549624088,72.0,
INFY.NS,2025-01-13,1962.2,ALERT_WATCHLIST,,UNFAVORABLE,STRONG,2025-01-17,1875.8047159971122,STOP_HIT,-4.402980532203029,4,5.503725665253785,4.402980532203029,50.6,
LLOYDSENGG.NS,2025-01-13,79.09,ALERT_WATCHLIST,,UNFAVORABLE,NEUTRAL,2025-01-28,70.43924473693089,STOP_HIT,-10.93786226206741,11,13.67232782758425,10.93786226206741,67.2,
LODHA.NS,2025-01-13,1165.3,ALERT_WATCHLIST,,UNFAVORABLE,WEAK,2025-02-07,1238.8,TIME_EXIT,6.307388655281902,20,12.826593978837167,10.26127518306974,40.6,
LUPIN.NS,2025-01-13,2154.45,ALERT_WATCHLIST,,UNFAVORABLE,NEUTRAL,2025-01-28,2035.939763892296,STOP_HIT,-5.500718796337989,11,6.875898495422492,5.500718796337989,41.6,
MCDOWELL-N.NS,2025-01-13,1483.55,ALERT_WATCHLIST,,UNFAVORABLE,NEUTRAL,2025-01-15,1394.3792086656845,STOP_HIT,-6.010636064461291,2,7.513295080576625,6.010636064461291,40.4,
PERSISTENT.NS,2025-01-13,6003.4,ALERT_WATCHLIST,,UNFAVORABLE,STRONG,2025-01-22,5604.3227021416305,STOP_HIT,-6.647521368863796,7,8.30940171107975,6.647521368863796,41.0,
SYRMA.NS,2025-01-13,529.4,ALERT_WATCHLIST,,UNFAVORABLE,STRONG,2025-01-22,466.1575817938393,STOP_HIT,-11.946055573509758,7,14.932569466887188,11.946055573509758,40.0,
LLOYDSENT.NS,2025-01-14,53.7,ALERT_WATCHLIST,,UNFAVORABLE,NEUTRAL,2025-01-21,61.59599418680075,TARGET_HIT,14.70389978920065,5,14.70389978920065,11.763119831360513,100.0,
AVALON.NS,2025-01-20,832.65,ALERT_WATCHLIST,,UNFAVORABLE,NEUTRAL,2025-01-22,730.1291848826407,STOP_HIT,-12.312594141278957,2,15.390742676598695,12.312594141278957,44.2,
BHARTIHEXA.NS,2025-01-20,1302.35,ALERT_WATCHLIST,,UNFAVORABLE,NEUTRAL,2025-02-07,1428.9709940870805,TARGET_HIT,9.722501177646608,15,9.722501177646608,7.778000942117286,100.0,
BIOCON.NS,2025-01-20,401.55,ALERT_WATCHLIST,,UNFAVORABLE,NEUTRAL,2025-01-27,375.24822212114594,STOP_HIT,-6.550062975682747,5,8.187578719603426,6.550062975682747,52.6,
MARUTI.NS,2025-01-20,12020.05,ALERT_WATCHLIST,,UNFAVORABLE,NEUTRAL,2025-02-01,12613.326540392594,TARGET_HIT,4.9357243970914855,10,4.9357243970914855,3.948579517673182,46.0,
MAXHEALTH.NS,2025-01-20,1064.9,ALERT_WATCHLIST,,UNFAVORABLE,NEUTRAL,2025-02-04,1175.1784296134629,TARGET_HIT,10.35575449464389,12,10.35575449464389,8.284603595715103,42.2,
PERSISTENT.NS,2025-01-20,6090.9,ALERT_WATCHLIST,,UNFAVORABLE,NEUTRAL,2025-01-22,5666.664827241389,STOP_HIT,-6.965065470761482,2,8.706331838451863,6.965065470761482,40.6,
LLOYDSENT.NS,2025-01-21,59.42,ALERT_WATCHLIST,,UNFAVORABLE,NEUTRAL,2025-01-28,52.739586489855704,STOP_HIT,-11.242701969276839,5,14.053377461596044,11.242701969276839,100.0,
AVALON.NS,2025-01-27,642.1,ALERT_WATCHLIST,,UNFAVORABLE,NEUTRAL,2025-02-21,692.45,TIME_EXIT,7.841457716866534,20,20.456010146613103,16.364808117290494,42.4,
BHARTIHEXA.NS,2025-01-27,1334.45,ALERT_WATCHLIST,,UNFAVORABLE,NEUTRAL,2025-02-07,1473.2869961782562,TARGET_HIT,10.404061312020396,10,10.404061312020396,8.323249049616315,100.0,
GVT&D.NS,2025-01-27,1675.2,ALERT_WATCHLIST,,UNFAVORABLE,WEAK,2025-02-14,1488.5103599012014,STOP_HIT,-11.144319490138413,15,13.930399362673018,11.144319490138413,44.4,
PERSISTENT.NS,2025-01-27,6061.25,ALERT_WATCHLIST,,UNFAVORABLE,NEUTRAL,2025-02-03,5524.827599179168,STOP_HIT,-8.850029297930824,6,11.062536622413518,8.850029297930824,57.8,
LLOYDSENT.NS,2025-01-28,54.38,ALERT_WATCHLIST,,UNFAVORABLE,NEUTRAL,2025-02-12,47.37674493250207,STOP_HIT,-12.878365331919698,12,16.097956664899616,12.878365331919698,100.0,
ACUTAAS.NS,2025-02-01,2419.75,ALERT_WATCHLIST,,UNFAVORABLE,NEUTRAL,2025-02-14,2162.425343108138,STOP_HIT,-10.634348874547458,10,13.292936093184322,10.634348874547458,44.6,
BAJAJFINSV.NS,2025-02-01,1711.725,ALERT_WATCHLIST,is_ascending_triangle_breakout,UNFAVORABLE,WEAK,2025-02-13,1851.4216021353795,TARGET_HIT,8.161159189436367,9,8.161159189436367,6.528927351549093,43.2,
DABUR.NS,2025-02-01,531.375,ALERT_WATCHLIST,is_ascending_triangle_breakout,UNFAVORABLE,NEUTRAL,2025-02-19,505.58701268518183,STOP_HIT,-4.853067478676673,13,6.066334348345827,4.853067478676673,54.4,
MARICO.NS,2025-02-01,686.55,ALERT_WATCHLIST,is_cup_handle_breakout,UNFAVORABLE,NEUTRAL,2025-02-07,645.4060395923364,STOP_HIT,-5.992857098195849,5,7.491071372744795,5.992857098195849,66.6,
MARUTI.NS,2025-02-01,12121.099999999999,ALERT_WATCHLIST,is_ascending_triangle_breakout,UNFAVORABLE,NEUTRAL,2025-02-03,12871.071806239306,TARGET_HIT,6.1873246342271555,1,6.1873246342271555,4.949859707381736,45.6,
NYKAA.NS,2025-02-01,173.26,ALERT_WATCHLIST,is_vcp_breakout,UNFAVORABLE,NEUTRAL,2025-02-27,160.47000526796782,STOP_HIT,-7.38196625420303,18,9.227457817753784,7.38196625420303,49.2,
TITAN.NS,2025-02-01,3527.45,ALERT_WATCHLIST,is_cup_handle_breakout,UNFAVORABLE,NEUTRAL,2025-02-10,3344.988305772401,STOP_HIT,-5.172623119465871,6,6.465778899332339,5.172623119465871,56.6,
LLOYDSENT.NS,2025-02-03,52.2,ALERT_WATCHLIST,,UNFAVORABLE,NEUTRAL,2025-02-14,45.61491554155912,STOP_HIT,-12.615104326515098,9,15.768880408143875,12.615104326515098,100.0,
BHARTIARTL.NS,2025-02-07,1645.1750000000002,ALERT_WATCHLIST,is_ascending_triangle_breakout,UNFAVORABLE,NEUTRAL,2025-02-28,1562.1884336921817,STOP_HIT,-5.044239446126917,14,6.305299307658653,5.044239446126917,57.4,
REDINGTON.NS,2025-02-07,231.8,ALERT_WATCHLIST,,UNFAVORABLE,WEAK,2025-02-21,258.41279125379725,TARGET_HIT,11.480928064623486,10,11.480928064623486,9.18474245169879,51.8,
LLOYDSENT.NS,2025-02-10,50.39,ALERT_WATCHLIST,,UNFAVORABLE,NEUTRAL,2025-02-14,44.514540809209166,STOP_HIT,-11.659970610817295,4,14.574963263521626,11.659970610817295,100.0,
BHARTIARTL.NS,2025-02-14,1717.05,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-02-19,1645.4111875555407,STOP_HIT,-4.172203048511068,3,5.215253810638835,4.172203048511068,54.0,
REDINGTON.NS,2025-02-14,245.26,ALERT_WATCHLIST,,CAUTION,WEAK,2025-02-28,222.1015371526802,STOP_HIT,-9.442413295001135,9,11.803016618751421,9.442413295001135,53.8,
LLOYDSENT.NS,2025-02-17,44.67,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-03-17,38.143469147292976,STOP_HIT,-14.610545898157659,18,18.263182372697074,14.610545898157659,100.0,
BHARTIARTL.NS,2025-02-21,1639.25,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-02-28,1571.1024420833942,STOP_HIT,-4.157240074217222,4,5.196550092771536,4.157240074217222,43.4,
BHARTIARTL.NS,2025-03-03,1595.8,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-03-12,1691.0972234446824,TARGET_HIT,5.9717523151198435,7,5.9717523151198435,4.777401852095872,43.2,
LTIM.NS,2025-03-03,4834.2,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-03-12,4475.22160304725,STOP_HIT,-7.42580772315481,7,9.282259653943507,7.42580772315481,49.2,
KOTAKBANK.NS,2025-03-18,2034.0,ALERT_WATCHLIST,,CAUTION,WEAK,2025-03-24,2128.392173333875,TARGET_HIT,4.640716486424521,4,4.640716486424521,3.712573189139622,53.8,
BEL.NS,2025-03-25,300.03,ALERT_WATCHLIST,,CAUTION,WEAK,2025-04-02,282.209870303901,STOP_HIT,-5.939449287104272,5,7.424311608880345,5.939449287104272,41.8,
CHOLAFIN.NS,2025-03-25,1529.05,ALERT_WATCHLIST,,CAUTION,WEAK,2025-04-03,1430.868777651797,STOP_HIT,-6.421060288950847,6,8.02632536118856,6.421060288950847,53.8,
GLAND.NS,2025-03-25,1634.0,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-04-04,1503.6651761711048,STOP_HIT,-7.976427406909131,7,9.970534258636416,7.976427406909131,42.6,
NTPC.NS,2025-03-25,334.275,ALERT_WATCHLIST,is_ascending_triangle_breakout,CAUTION,WEAK,2025-03-26,356.8914370706339,TARGET_HIT,6.765817686226591,1,6.765817686226591,5.412654148981269,49.6,
ACUTAAS.NS,2025-04-02,2472.65,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-04-07,2217.2068397693147,STOP_HIT,-10.330744756867546,3,12.913430946084429,10.330744756867546,54.6,
AVALON.NS,2025-04-02,803.15,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-04-07,724.2305326664549,STOP_HIT,-9.826242586508755,3,12.282803233135944,9.826242586508755,69.0,
BAJFINANCE.NS,2025-04-02,8669.25,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-04-15,9225.199628881199,TARGET_HIT,6.412891875089527,7,6.412891875089527,5.130313500071622,44.0,
CHOLAFIN.NS,2025-04-02,1460.25,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-04-07,1369.407625934634,STOP_HIT,-6.221015173111858,3,7.77626896638981,6.221015173111858,42.6,
GRASIM.NS,2025-04-02,2616.5,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-04-07,2516.62286348903,STOP_HIT,-3.8172037649902584,3,4.7715047062378355,3.8172037649902584,40.6,
ICICIBANK.NS,2025-04-02,1331.25,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-04-07,1282.8772940434476,STOP_HIT,-3.6336304943889135,3,4.542038117986146,3.6336304943889135,51.6,
SAIL.NS,2025-04-02,118.7,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-04-07,111.00338788924374,STOP_HIT,-6.4840877091459665,3,8.105109636432454,6.4840877091459665,44.8,
SBILIFE.NS,2025-04-02,1542.7,ALERT_WATCHLIST,is_ascending_triangle_breakout,CAUTION,NEUTRAL,2025-04-07,1476.62636157836,STOP_HIT,-4.282986868583652,3,5.353733585729576,4.282986868583652,70.4,
SHYAMMETL.NS,2025-04-02,914.4,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-04-04,849.9090792707607,STOP_HIT,-7.052812853153903,2,8.816016066442382,7.052812853153903,44.4,
ACUTAAS.NS,2025-04-09,2132.7,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-04-25,1841.7251779549965,STOP_HIT,-13.643495195995841,9,17.054368994994807,13.643495195995841,44.6,
AIIL.NS,2025-04-09,1559.0,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-04-21,1807.0350538827195,TARGET_HIT,15.909881583240503,5,15.909881583240503,12.72790526659241,100.0,
APOLLOHOSP.NS,2025-04-09,6507.35,ALERT_WATCHLIST,is_ascending_triangle_breakout,CAUTION,NEUTRAL,2025-04-15,6871.391174643949,TARGET_HIT,5.594307585175971,2,5.594307585175971,4.475446068140776,69.8,
ASIANPAINT.NS,2025-04-09,2411.15,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-05-08,2300.6975592712433,STOP_HIT,-4.580902918887533,17,5.7261286486094205,4.580902918887533,46.4,
BAJFINANCE.NS,2025-04-09,8735.8,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-04-22,9343.268537209546,TARGET_HIT,6.953782563812662,6,6.953782563812662,5.563026051050137,44.4,
BHARTIARTL.NS,2025-04-09,1715.55,ALERT_WATCHLIST,,CAUTION,STRONG,2025-04-16,1824.6700339929516,TARGET_HIT,6.3606443410539875,3,6.3606443410539875,5.088515472843179,59.0,
BHARTIHEXA.NS,2025-04-09,1432.5,EXECUTE,,CAUTION,STRONG,2025-04-15,1598.4869463436773,TARGET_HIT,11.587221385247982,2,11.587221385247982,9.269777108198392,100.0,
GRASIM.NS,2025-04-09,2557.75,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-04-15,2708.268320692661,TARGET_HIT,5.884794084357769,2,5.884794084357769,4.707835267486215,50.4,
HDFCBANK.NS,2025-04-09,1765.0,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-04-15,1850.9745889464882,TARGET_HIT,4.871081526713214,2,4.871081526713214,3.896865221370565,42.6,
HINDUNILVR.NS,2025-04-09,2281.575,ALERT_WATCHLIST,is_ascending_triangle_breakout,CAUTION,NEUTRAL,2025-04-23,2413.249701084551,TARGET_HIT,5.771219490244726,7,5.771219490244726,4.616975592195784,73.2,
ICICIBANK.NS,2025-04-09,1300.8,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-04-17,1364.7220525969608,TARGET_HIT,4.914056933960705,4,4.914056933960705,3.931245547168563,42.2,
NESTLEIND.NS,2025-04-09,2281.3,ALERT_WATCHLIST,is_ascending_triangle_breakout,CAUTION,NEUTRAL,2025-04-23,2427.8521207324516,TARGET_HIT,6.4240617513019505,7,6.4240617513019505,5.1392494010415595,68.8,
PAGEIND.NS,2025-04-09,42739.45,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-04-23,46070.0355502867,TARGET_HIT,7.792766519659719,7,7.792766519659719,6.234213215727775,40.8,
SHYAMMETL.NS,2025-04-09,834.8,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-05-13,913.75,TIME_EXIT,9.457355055103024,20,11.836698377395432,9.469358701916343,43.2,
BAJAJHFL.NS,2025-04-17,128.69,EXECUTE,,CAUTION,STRONG,2025-05-06,118.94916104532903,STOP_HIT,-7.569227565988782,11,9.461534457485985,7.569227565988782,100.0,
ADANIPORTS.NS,2025-04-21,1190.325,ALERT_WATCHLIST,is_ascending_triangle_breakout,CAUTION,NEUTRAL,2025-05-05,1296.7545303735815,TARGET_HIT,8.941216085823738,9,8.941216085823738,7.152972868658999,54.8,
AIIL.NS,2025-04-21,1823.2,EXECUTE,,CAUTION,STRONG,2025-05-14,2056.615536051341,TARGET_HIT,12.802519528923934,16,12.802519528923934,10.24201562313915,100.0,
AUBANK.NS,2025-04-21,574.675,ALERT_WATCHLIST,is_ascending_triangle_breakout,CAUTION,STRONG,2025-04-23,631.9846094857014,TARGET_HIT,9.97252525091599,2,9.97252525091599,7.9780202007327885,41.6,
AXISBANK.NS,2025-04-21,1223.0,ALERT_WATCHLIST,,CAUTION,STRONG,2025-04-25,1161.7869542231088,STOP_HIT,-5.005155010375409,4,6.25644376296927,5.005155010375409,40.8,
BAJFINANCE.NS,2025-04-21,9273.5,ALERT_WATCHLIST,,CAUTION,STRONG,2025-04-30,8788.644567239626,STOP_HIT,-5.228397398612975,7,6.535496748266209,5.228397398612975,53.8,
BANKINDIA.NS,2025-04-21,119.87,ALERT_WATCHLIST,,CAUTION,STRONG,2025-05-06,111.52658285194335,STOP_HIT,-6.96038804376129,10,8.70048505470162,6.96038804376129,50.4,
BDL.NS,2025-04-21,1427.4,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-05-12,1602.91312401174,TARGET_HIT,12.296001401971402,14,12.296001401971402,9.83680112157711,40.2,
CHOLAFIN.NS,2025-04-21,1540.0,ALERT_WATCHLIST,is_ascending_triangle_breakout,CAUTION,STRONG,2025-05-20,1609.3,TIME_EXIT,4.499999999999997,20,9.987776927949422,7.99022154235954,59.0,
FEDERALBNK.NS,2025-04-21,200.0,ALERT_WATCHLIST,is_flat_base_breakout,CAUTION,STRONG,2025-05-02,190.09406709586864,STOP_HIT,-4.952966452065681,8,6.191208065082108,4.952966452065681,53.4,
GICRE.NS,2025-04-21,428.1,ALERT_WATCHLIST,,CAUTION,STRONG,2025-05-09,393.6047589599649,STOP_HIT,-8.057753104423062,13,10.072191380528839,8.057753104423062,50.8,
HDFCBANK.NS,2025-04-21,1927.1,ALERT_WATCHLIST,,CAUTION,STRONG,2025-05-20,1914.9,TIME_EXIT,-0.6330756058325888,20,4.938297988564502,3.950638390851599,42.8,
HDFCLIFE.NS,2025-04-21,712.2,ALERT_WATCHLIST,,CAUTION,STRONG,2025-05-19,754.8008223407373,TARGET_HIT,5.981581345231296,19,5.981581345231296,4.785265076185027,52.0,
BAJAJHFL.NS,2025-04-25,125.04,EXECUTE,,CAUTION,STRONG,2025-05-07,115.01760862662015,STOP_HIT,-8.015348187283958,7,10.01918523410493,8.015348187283958,100.0,
AIIL.NS,2025-04-28,1785.4,EXECUTE,,CAUTION,STRONG,2025-05-14,2014.91907524973,TARGET_HIT,12.855330752197261,11,12.855330752197261,10.28426460175781,100.0,
AUBANK.NS,2025-04-28,688.4,ALERT_WATCHLIST,,CAUTION,STRONG,2025-05-27,701.2,TIME_EXIT,1.8593840790238334,20,9.19999574802595,7.3599965984207705,40.6,
BAJAJFINSV.NS,2025-04-28,1980.4,EXECUTE,is_ascending_triangle_breakout,CAUTION,STRONG,2025-05-27,2029.9,TIME_EXIT,2.4994950515047467,20,7.343638711451336,5.874910969161058,73.4,
BAJFINANCE.NS,2025-04-28,9093.0,ALERT_WATCHLIST,,CAUTION,STRONG,2025-04-30,8605.776952691034,STOP_HIT,-5.35822112953883,2,6.697776411923536,5.35822112953883,54.0,
BDL.NS,2025-04-28,1379.875,ALERT_WATCHLIST,is_ascending_triangle_breakout,CAUTION,NEUTRAL,2025-04-29,1551.1832213766788,TARGET_HIT,12.414763755896645,1,12.414763755896645,9.931811004717312,61.4,
BEL.NS,2025-04-28,305.05,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-05-13,328.03743713549306,TARGET_HIT,7.535629285524685,10,7.535629285524685,6.028503428419733,41.8,
GAIL.NS,2025-04-28,189.32,ALERT_WATCHLIST,,CAUTION,NEUTRAL,2025-05-27,193.98,TIME_EXIT,2.4614409465455296,20,8.678073105892361,6.942458484713894,43.8,
