ticker,entry_date,entry_price,category,pattern_used,market_regime_verdict,sector_health_verdict,exit_date,exit_price,exit_reason,return_pct,days_held,target_pct,stop_pct,stop_provenance,target_provenance,proximal_low,reward_risk,bars_since_breakout,breakout_within_last_k_bars,confidence_score,caps_applied,sampled_avoid,recommended_risk_fraction
BOSCHLTD.NS,2024-02-07,25223.15,AVOID,,CAUTION,NEUTRAL,2024-02-13,26536.869524761074,TARGET_HIT,5.208388027510729,4,5.208388027510729,4.166710422008584,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.25,,False,23.4,,False,
BPCL.NS,2024-02-07,295.713500998004,AVOID,,CAUTION,,2024-02-15,321.1611969340947,TARGET_HIT,8.605523877065874,6,8.605523877065874,6.8844191016527025,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999993,,False,0.0,,False,
BRIGADE.NS,2024-02-07,1069.3,AVOID,,CAUTION,NEUTRAL,2024-02-12,975.3036979230657,STOP_HIT,-8.790451891605189,3,10.988064864506484,8.790451891605189,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999998,,False,23.8,,False,
BRITANNIA.NS,2024-02-07,5078.25,AVOID,,CAUTION,,2024-04-05,30.1,TIME_EXIT,-99.4072761285876,40,129.71935014601132,103.77548011680904,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2500000000000002,,False,0.0,,False,
BSE.NS,2024-02-07,875.3528764382193,AVOID,,CAUTION,,2024-02-13,804.9097655724046,STOP_HIT,-8.047395828805096,4,10.059244786006378,8.047395828805096,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.250000000000001,,False,0.0,,False,
BSOFT.NS,2024-02-07,833.2,AVOID,,CAUTION,,2024-02-26,782.7601191030583,STOP_HIT,-6.053754308322342,13,7.567192885402927,6.053754308322342,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.25,,False,0.0,,False,
CAMS.NS,2024-02-07,559.1266459423257,AVOID,,CAUTION,,2024-02-23,597.1809897492394,TARGET_HIT,6.806032959273248,12,6.806032959273248,5.44482636741859,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2500000000000018,,False,0.0,,False,
CANBK.NS,2024-02-07,115.97537728355837,AVOID,,CAUTION,,2024-02-15,124.52720327238637,TARGET_HIT,7.37382898778496,6,7.37382898778496,5.899063190227958,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.250000000000002,,False,0.0,,False,
CANFINHOME.NS,2024-02-07,850.95,AVOID,,CAUTION,,2024-02-09,798.1021974390914,STOP_HIT,-6.210447448252975,2,7.763059310316221,6.210447448252975,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2500000000000004,,False,0.0,,False,
CAPLIPOINT.NS,2024-02-07,1400.1,AVOID,,CAUTION,NEUTRAL,2024-02-12,1527.3934107987193,TARGET_HIT,9.091737075831682,3,9.091737075831682,7.27338966066535,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999993,,False,28.6,,False,
CARBORUNIV.NS,2024-02-07,1137.65,AVOID,,CAUTION,NEUTRAL,2024-02-26,1063.1615169792246,STOP_HIT,-6.547574651322942,13,8.184468314153682,6.547574651322942,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2500000000000007,,False,12.4,,False,
CARTRADE.NS,2024-02-07,708.55,AVOID,,CAUTION,,2024-02-26,766.7648019051156,TARGET_HIT,8.216047125130997,13,8.216047125130997,6.572837700104811,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999976,,False,0.0,,False,
CASTROLIND.NS,2024-02-07,198.35,AVOID,,CAUTION,,2024-04-05,209.15,TIME_EXIT,5.444920594907996,40,11.396343398519859,9.117074718815891,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999996,,False,0.0,,False,
CCL.NS,2024-02-07,667.35,AVOID,,CAUTION,NEUTRAL,2024-02-14,630.7779141139071,STOP_HIT,-5.480195682339546,5,6.850244602924442,5.480195682339546,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2500000000000016,,False,16.2,,False,
CDSL.NS,2024-02-07,1059.6751578620476,AVOID,,CAUTION,,2024-02-12,989.9969247103099,STOP_HIT,-6.575433295267327,3,8.219291619084164,6.575433295267327,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2500000000000009,,False,0.0,,False,
CEATLTD.NS,2024-02-07,2752.0,AVOID,,CAUTION,NEUTRAL,2024-03-13,2513.133954198927,STOP_HIT,-8.679725501492483,25,10.8496568768656,8.679725501492483,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999996,,False,10.0,,False,
CEMPRO.NS,2024-02-07,344.85,AVOID,,CAUTION,NEUTRAL,2024-02-13,314.66251682659333,STOP_HIT,-8.75380112321493,4,10.942251404018663,8.75380112321493,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.25,,False,37.8,,False,
CENTRALBK.NS,2024-02-07,74.15,AVOID,,CAUTION,,2024-02-09,66.58957409128121,STOP_HIT,-10.196123949721912,2,12.745154937152389,10.196123949721912,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.25,,False,0.0,,False,
CESC.NS,2024-02-07,138.65,AVOID,,CAUTION,NEUTRAL,2024-02-12,126.97697424416671,STOP_HIT,-8.419059326241106,3,10.523824157801393,8.419059326241106,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.250000000000001,,False,39.0,,False,
CGCL.NS,2024-02-07,276.1097728569206,AVOID,,CAUTION,,2024-02-26,308.1026650469059,TARGET_HIT,11.587019126108201,13,11.587019126108201,9.26961530088656,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.25,,False,0.0,,False,
CGPOWER.NS,2024-02-07,437.2,AVOID,,CAUTION,,2024-03-01,477.37941950887995,TARGET_HIT,9.190169146587365,17,9.190169146587365,7.352135317269889,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2500000000000004,,False,0.0,,False,
CHALET.NS,2024-02-07,806.7,AVOID,,CAUTION,NEUTRAL,2024-02-20,879.4457425084868,TARGET_HIT,9.017694621109053,9,9.017694621109053,7.214155696887242,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.25,,False,30.2,,False,
CHAMBLFERT.NS,2024-02-07,377.65,AVOID,,CAUTION,,2024-02-13,348.43983405607736,STOP_HIT,-7.734718904785548,4,9.668398630981939,7.734718904785548,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2500000000000004,,False,0.0,,False,
CHENNPETRO.NS,2024-02-07,943.75,MONITOR,,CAUTION,NEUTRAL,2024-02-12,858.9836854987191,STOP_HIT,-8.981861139208576,3,11.227326424010725,8.981861139208576,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2500000000000007,,False,43.6,,False,
CHOICEIN.NS,2024-02-07,284.38221896643574,AVOID,,CAUTION,,2024-02-20,301.05123569206984,TARGET_HIT,5.861483459203706,9,5.861483459203706,4.689186767362973,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999978,,False,0.0,,False,
CHOLAFIN.NS,2024-02-07,1059.0,AVOID,,CAUTION,,2024-04-05,1018.38,TIME_EXIT,-3.835694050991502,40,20.248963366322865,16.199170693058303,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999991,,False,0.0,,False,
CHOLAHLDNG.NS,2024-02-07,1155.3,AVOID,,CAUTION,,2024-02-15,1078.5493846181575,STOP_HIT,-6.643349379541454,6,8.304186724426813,6.643349379541454,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999993,,False,0.0,,False,
CIEINDIA.NS,2024-02-07,489.6,AVOID,,CAUTION,NEUTRAL,2024-02-21,465.02073463437904,STOP_HIT,-5.020274788729775,10,6.275343485912223,5.020274788729775,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2500000000000007,,False,27.2,,False,
CIPLA.NS,2024-02-07,1438.75,AVOID,,CAUTION,,2024-04-05,1449.4,TIME_EXIT,0.7402258905299802,40,6.119657984727303,4.89572638778183,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2500000000000033,,False,0.0,,False,
CLEAN.NS,2024-02-07,1408.25,AVOID,,CAUTION,,2024-03-12,1323.1890534591942,STOP_HIT,-6.040187931177408,24,7.550234913971764,6.040187931177408,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2500000000000007,,False,0.0,,False,
COCHINSHIP.NS,2024-02-07,873.9,AVOID,,CAUTION,,2024-03-13,762.4714829437812,STOP_HIT,-12.750717136539508,25,15.938396420674389,12.750717136539508,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2500000000000002,,False,0.0,,False,
COFORGE.NS,2024-02-07,1335.8331274267562,MONITOR,,CAUTION,NEUTRAL,2024-03-06,1257.8215245517654,STOP_HIT,-5.839921265110875,21,7.2999015813885935,5.839921265110875,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.25,,False,46.0,,False,
COHANCE.NS,2024-02-07,621.25,AVOID,,CAUTION,,2024-02-26,692.0137657701215,TARGET_HIT,11.390545798007484,13,11.390545798007484,9.112436638405978,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2500000000000016,,False,0.0,,False,
COLPAL.NS,2024-02-07,2551.15,AVOID,,CAUTION,,2024-03-15,2714.740590034754,TARGET_HIT,6.4124253781531415,27,6.4124253781531415,5.129940302522519,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999982,,False,0.0,,False,
CONCOR.NS,2024-02-07,922.55,AVOID,,CAUTION,,2024-02-19,998.765455797934,TARGET_HIT,8.261390255046779,8,8.261390255046779,6.609112204037423,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.25,,False,0.0,,False,
CONCORDBIO.NS,2024-02-07,1472.6,AVOID,,CAUTION,,2024-03-13,1364.553535866043,STOP_HIT,-7.337122377696387,25,9.171402972120497,7.337122377696387,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2500000000000016,,False,0.0,,False,
COROMANDEL.NS,2024-02-07,1083.5,AVOID,,CAUTION,,2024-04-05,1161.4,TIME_EXIT,7.189663128749432,40,7.781555125548567,6.225244100438854,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.25,,False,0.0,,False,
CRAFTSMAN.NS,2024-02-07,4182.75,AVOID,,CAUTION,,2024-03-13,3831.079426810183,STOP_HIT,-8.407640265132194,25,10.509550331415241,8.407640265132194,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999998,,False,0.0,,False,
CREDITACC.NS,2024-02-07,1616.7,AVOID,,CAUTION,,2024-04-05,1000.0,TIME_EXIT,-38.14560524525268,40,60.39212860839625,48.313702886716996,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999998,,False,0.0,,False,
CRISIL.NS,2024-02-07,4371.65,AVOID,,CAUTION,,2024-02-08,4639.730005840294,TARGET_HIT,6.132238533283651,1,6.132238533283651,4.905790826626929,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999978,,False,0.0,,False,
CROMPTON.NS,2024-02-07,288.15,AVOID,,CAUTION,,2024-03-18,271.85784875499655,STOP_HIT,-5.6540521412470675,28,7.067565176558835,5.6540521412470675,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.25,,False,0.0,,False,
CUB.NS,2024-02-07,131.15,AVOID,,CAUTION,,2024-04-02,141.81238168386872,TARGET_HIT,8.129913598069932,37,8.129913598069932,6.503930878455952,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999987,,False,0.0,,False,
CUMMINSIND.NS,2024-02-07,2400.2,AVOID,,CAUTION,NEUTRAL,2024-02-08,2575.2031139004275,TARGET_HIT,7.291188813450034,1,7.291188813450034,5.832951050760031,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999991,,False,36.8,,False,
CUPID.NS,2024-02-07,23.675246456867207,AVOID,,CAUTION,,2024-02-20,26.399814357352067,TARGET_HIT,11.508086749798444,9,11.508086749798444,9.206469399838761,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999991,,False,0.0,,False,
CYIENT.NS,2024-02-07,2251.85,AVOID,,CAUTION,,2024-02-16,2034.4766329838926,STOP_HIT,-9.653101539450109,7,12.066376924312637,9.653101539450109,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.25,,False,0.0,,False,
DABUR.NS,2024-02-07,537.4,AVOID,,CAUTION,,2024-03-20,512.516060803397,STOP_HIT,-4.630431558727768,30,5.788039448409689,4.630431558727768,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999953,,False,0.0,,False,
DALBHARAT.NS,2024-02-07,2170.8,AVOID,,CAUTION,,2024-02-12,2043.7033669088244,STOP_HIT,-5.85482923766242,3,7.318536547078017,5.85482923766242,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999987,,False,0.0,,False,
DATAPATTNS.NS,2024-02-07,1889.5,AVOID,,CAUTION,,2024-02-14,1760.366539997036,STOP_HIT,-6.834266208148403,5,8.542832760185503,6.834266208148403,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.25,,False,0.0,,False,
DCMSHRIRAM.NS,2024-02-07,1002.05,AVOID,,CAUTION,,2024-03-11,927.1297843282192,STOP_HIT,-7.47669434377334,23,9.345867929716672,7.47669434377334,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999996,,False,0.0,,False,
DEEPAKFERT.NS,2024-02-07,535.1,AVOID,,CAUTION,,2024-02-13,488.07760227160463,STOP_HIT,-8.787590679946812,4,10.984488349933514,8.787590679946812,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.25,,False,0.0,,False,
DEEPAKNTR.NS,2024-02-07,2230.2,AVOID,,CAUTION,,2024-03-13,2091.0578735212557,STOP_HIT,-6.23899768983697,25,7.798747112296213,6.23899768983697,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.25,,False,0.0,,False,
DELHIVERY.NS,2024-02-07,470.25,AVOID,,CAUTION,NEUTRAL,2024-02-09,435.43916606460533,STOP_HIT,-7.402622846442247,2,9.253278558052806,7.402622846442247,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999996,,False,31.8,,False,
DEVYANI.NS,2024-02-07,154.8,AVOID,,CAUTION,,2024-02-22,170.38270639495136,TARGET_HIT,10.066347800356166,11,10.066347800356166,8.053078240284933,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.25,,False,0.0,,False,
DIVISLAB.NS,2024-02-07,3731.8,AVOID,,CAUTION,,2024-02-26,3561.5427909953364,STOP_HIT,-4.562334771548951,13,5.702918464436186,4.562334771548951,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999993,,False,0.0,,False,
DIXON.NS,2024-02-07,6308.85,AVOID,,CAUTION,,2024-02-19,6776.542108617328,TARGET_HIT,7.413270383942047,8,7.413270383942047,5.930616307153647,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999982,,False,0.0,,False,
DLF.NS,2024-02-07,815.75,ALERT_WATCHLIST,is_flat_base_breakout,CAUTION,NEUTRAL,2024-03-02,927.05,TARGET_HIT,13.643885994483599,18,13.643885994483599,8.58219699836456,STRUCTURAL_CLAMPED_TO_ATR_CEILING,MEASURED_MOVE,732.3,1.5897894207140202,0.0,True,50.2,,False,0.0
DMART.NS,2024-02-07,3717.7,AVOID,,CAUTION,,2024-02-28,3908.299983743576,TARGET_HIT,5.126825288312023,15,5.126825288312023,4.101460230649612,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2500000000000022,,False,0.0,,False,
DRREDDY.NS,2024-02-07,1244.069891936697,AVOID,,CAUTION,NEUTRAL,2024-02-28,1308.9130457890271,TARGET_HIT,5.212179337560039,15,5.212179337560039,4.169743470048031,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.25,,False,30.2,,False,
E2E.NS,2024-02-07,86.61964484421364,AVOID,,CAUTION,,2024-02-12,82.55690065461218,STOP_HIT,-4.690326538406327,3,5.862908173007925,4.690326538406327,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2500000000000036,,False,0.0,,False,
ECLERX.NS,2024-02-07,1318.5104099244875,AVOID,,CAUTION,,2024-02-12,1224.6189924110065,STOP_HIT,-7.1210220872551355,3,8.901277609068927,7.1210220872551355,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.250000000000001,,False,0.0,,False,
EICHERMOT.NS,2024-02-07,3927.65,AVOID,,CAUTION,,2024-02-14,3741.0137364382113,STOP_HIT,-4.751855780474045,5,5.939819725592562,4.751855780474045,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.250000000000001,,False,0.0,,False,
EIDPARRY.NS,2024-02-07,588.375,AVOID,is_ascending_triangle_breakout,CAUTION,WEAK,2024-02-20,631.9213109162433,TARGET_HIT,7.401115090927271,9,7.401115090927271,6.8779755877680815,STRUCTURAL,MEASURED_MOVE_FLOORED_TO_ATR_MIN,553.35,1.0760600988595468,1.0,True,35.2,,False,
EIHOTEL.NS,2024-02-07,425.0,AVOID,,CAUTION,,2024-02-09,393.68649382379454,STOP_HIT,-7.367883806165993,2,9.209854757707504,7.367883806165993,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2500000000000018,,False,0.0,,False,
ELECON.NS,2024-02-07,528.9613883032715,AVOID,,CAUTION,,2024-02-27,482.93754372634925,STOP_HIT,-8.700794726161607,14,10.875993407702023,8.700794726161607,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2500000000000016,,False,0.0,,False,
ELGIEQUIP.NS,2024-02-07,557.675,ALERT_WATCHLIST,is_ascending_triangle_breakout,CAUTION,NEUTRAL,2024-02-08,612.2499999999999,TARGET_HIT,9.786165777558603,1,9.786165777558603,6.986344674784934,STRUCTURAL,MEASURED_MOVE,524.0,1.4007562227610617,0.0,True,40.6,,False,0.0
EMAMILTD.NS,2024-02-07,493.1,AVOID,,CAUTION,NEUTRAL,2024-02-14,462.87744118447375,STOP_HIT,-6.129093249954628,5,7.661366562443288,6.129093249954628,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2500000000000004,,False,20.2,,False,
ENDURANCE.NS,2024-02-07,1983.25,AVOID,,CAUTION,NEUTRAL,2024-02-12,1780.253003488075,STOP_HIT,-10.235572747355356,3,12.794465934194186,10.235572747355356,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999991,,False,6.0,,False,
ENGINERSIN.NS,2024-02-07,241.65,AVOID,,CAUTION,,2024-02-12,213.20122782238724,STOP_HIT,-11.772717640228747,3,14.715897050285925,11.772717640228747,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999993,,False,0.0,,False,
ERIS.NS,2024-02-07,907.85,AVOID,,CAUTION,NEUTRAL,2024-02-15,849.9255076095469,STOP_HIT,-6.380403413609419,6,7.975504267011783,6.380403413609419,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2500000000000016,,False,20.4,,False,
ESCORTS.NS,2024-02-07,2930.4,AVOID,,CAUTION,,2024-02-09,2771.915885625634,STOP_HIT,-5.408275811301054,2,6.76034476412631,5.408275811301054,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999987,,False,0.0,,False,
ETERNAL.NS,2024-02-07,140.4,MONITOR,,CAUTION,NEUTRAL,2024-02-12,153.2579734095718,TARGET_HIT,9.158100719068232,3,9.158100719068232,7.326480575254593,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999987,,False,55.0,,False,
EXIDEIND.NS,2024-02-07,346.85,AVOID,,CAUTION,NEUTRAL,2024-02-12,326.49786389816484,STOP_HIT,-5.8677053774932055,3,7.334631721866507,5.8677053774932055,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.25,,False,37.2,,False,
FACT.NS,2024-02-07,786.75,AVOID,,CAUTION,,2024-02-29,711.9447189088544,STOP_HIT,-9.508138683335954,16,11.885173354169948,9.508138683335954,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2500000000000007,,False,0.0,,False,
FEDERALBNK.NS,2024-02-07,149.2,AVOID,,CAUTION,,2024-02-16,158.2092364640487,TARGET_HIT,6.038362241319512,7,6.038362241319512,4.830689793055622,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999971,,False,0.0,,False,
FINCABLES.NS,2024-02-07,1105.95,ALERT_WATCHLIST,is_ascending_triangle_breakout,CAUTION,NEUTRAL,2024-02-12,1011.665595372029,STOP_HIT,-8.525195951713103,3,7.762557077625583,8.525195951713103,STRUCTURAL,MEASURED_MOVE,1021.05,0.9105429507536104,0.0,True,50.2,,False,0.0
FIVESTAR.NS,2024-02-07,771.65,MONITOR,,CAUTION,WEAK,2024-02-13,729.070669136171,STOP_HIT,-5.5179590311448194,4,6.897448788931025,5.5179590311448194,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.25,,False,58.2,,False,
FLUOROCHEM.NS,2024-02-07,3615.85,AVOID,,CAUTION,,2024-02-13,3340.8235921498645,STOP_HIT,-7.606134321117731,4,9.50766790139716,7.606134321117731,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999996,,False,0.0,,False,
FORTIS.NS,2024-02-07,452.4,AVOID,,CAUTION,NEUTRAL,2024-02-14,425.44307750634465,STOP_HIT,-5.9586477660599755,5,7.44830970757496,5.9586477660599755,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999984,,False,21.4,,False,
FSL.NS,2024-02-07,206.7,MONITOR,,CAUTION,NEUTRAL,2024-03-12,190.05344145839797,STOP_HIT,-8.053487441510411,24,10.066859301888007,8.053487441510411,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999991,,False,48.2,,False,
GABRIEL.NS,2024-02-07,399.85,AVOID,,CAUTION,,2024-02-09,371.1603804822671,STOP_HIT,-7.175095540260829,2,8.968869425326043,7.175095540260829,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2500000000000009,,False,0.0,,False,
GAIL.NS,2024-02-07,178.95,AVOID,,CAUTION,,2024-02-13,166.44747788981076,STOP_HIT,-6.986600788035336,4,8.733250985044174,6.986600788035336,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2500000000000007,,False,0.0,,False,
GALLANTT.NS,2024-02-07,214.45,AVOID,,CAUTION,,2024-02-13,188.60591919661198,STOP_HIT,-12.051331687287485,4,15.064164609109357,12.051331687287485,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.25,,False,0.0,,False,
GESHIP.NS,2024-02-07,998.9,AVOID,,CAUTION,NEUTRAL,2024-02-12,928.2237568914314,STOP_HIT,-7.07540725884158,3,8.844259073551976,7.07540725884158,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.25,,False,35.2,,False,
GICRE.NS,2024-02-07,403.95,AVOID,,CAUTION,WEAK,2024-02-08,462.92840941751984,TARGET_HIT,14.600423175521687,1,14.600423175521687,11.680338540417353,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999998,,False,27.6,,False,
GILLETTE.NS,2024-02-07,6894.15,AVOID,,CAUTION,,2024-02-14,6504.698185966701,STOP_HIT,-5.649018574201293,5,7.061273217751629,5.649018574201293,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2500000000000024,,False,0.0,,False,
GLAND.NS,2024-02-07,2043.9,AVOID,,CAUTION,,2024-02-15,1889.0632674271824,STOP_HIT,-7.575553235129787,6,9.469441543912232,7.575553235129787,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.25,,False,0.0,,False,
GLAXO.NS,2024-02-07,2429.3,AVOID,,CAUTION,,2024-02-13,2244.734958795739,STOP_HIT,-7.597457753437656,4,9.496822191797074,7.597457753437656,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2500000000000007,,False,0.0,,False,
GLENMARK.NS,2024-02-07,877.25,AVOID,,CAUTION,,2024-02-12,825.8892395385335,STOP_HIT,-5.8547461341084635,3,7.318432667635573,5.8547461341084635,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.249999999999999,,False,0.0,,False,
GMDCLTD.NS,2024-02-07,482.5,AVOID,,CAUTION,,2024-02-09,438.91823767824127,STOP_HIT,-9.032489600364505,2,11.290612000455633,9.032489600364505,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2500000000000002,,False,0.0,,False,
GMRAIRPORT.NS,2024-02-07,90.8,MONITOR,,CAUTION,NEUTRAL,2024-02-29,83.09253091000764,STOP_HIT,-8.488402081489381,16,10.61050260186174,8.488402081489381,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2500000000000013,,False,56.4,,False,
GODFRYPHLP.NS,2024-02-07,863.1032554501908,AVOID,,CAUTION,,2024-02-19,954.6825692769648,TARGET_HIT,10.610470212976628,8,10.610470212976628,8.488376170381313,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999984,,False,0.0,,False,
GODREJCP.NS,2024-02-07,1237.95,AVOID,,CAUTION,,2024-04-05,1210.1,TIME_EXIT,-2.2496869825114207,40,7.390570199939026,5.912456159951227,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999984,,False,0.0,,False,
GODREJIND.NS,2024-02-07,858.55,AVOID,,CAUTION,,2024-02-12,789.0516348295747,STOP_HIT,-8.094853551968464,3,10.118566939960576,8.094853551968464,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,,1.2499999999999996,,False,0.0,,False,
